timestamp_iso,elapsed_s,gpu_index,gpu_name,util_gpu_pct,util_mem_pct,mem_used_mib,mem_total_mib,power_w,power_limit_w,temp_c,sm_clock_mhz,mem_clock_mhz,fan_pct,tracked_pids,tracked_mem_used_mib,tracked_util_sm_pct
2026-06-15T16:51:17.490358+00:00,252.067,0,NVIDIA GeForce RTX 4070 SUPER,100,2,12209.8,12282.0,57.08,220.0,51,2775,10251,36,1748,0.0,0
2026-06-15T16:51:18.491012+00:00,253.068,0,NVIDIA GeForce RTX 4070 SUPER,100,2,12209.8,12282.0,55.98,220.0,52,2775,10251,36,1748,0.0,0
2026-06-15T16:51:19.496246+00:00,254.068,0,NVIDIA GeForce RTX 4070 SUPER,100,3,12209.8,12282.0,72.7,220.0,52,2775,10251,36,1748,0.0,0
2026-06-15T16:51:20.493655+00:00,255.068,0,NVIDIA GeForce RTX 4070 SUPER,100,2,12209.8,12282.0,55.15,220.0,51,2775,10251,36,1748,0.0,0
2026-06-15T16:51:21.489502+00:00,256.068,0,NVIDIA GeForce RTX 4070 SUPER,100,2,12209.8,12282.0,72.91,220.0,53,2775,10251,36,1748,0.0,0
2026-06-15T16:51:22.495385+00:00,257.068,0,NVIDIA GeForce RTX 4070 SUPER,100,3,12209.8,12282.0,56.77,220.0,52,2775,10251,36,1748,0.0,0
2026-06-15T16:51:23.571674+00:00,258.068,0,NVIDIA GeForce RTX 4070 SUPER,100,10,12209.8,12282.0,72.47,220.0,51,2745,10251,36,1748,0.0,0
2026-06-15T16:51:24.495932+00:00,259.068,0,NVIDIA GeForce RTX 4070 SUPER,100,3,12209.8,12282.0,72.34,220.0,51,2775,10251,36,1748,0.0,0
2026-06-15T16:51:25.491620+00:00,260.069,0,NVIDIA GeForce RTX 4070 SUPER,100,2,12209.8,12282.0,55.51,220.0,51,2775,10251,36,1748,0.0,0
2026-06-15T16:51:26.496683+00:00,261.069,0,NVIDIA GeForce RTX 4070 SUPER,100,3,12209.8,12282.0,72.16,220.0,52,2775,10251,36,1748,0.0,0
2026-06-15T16:51:27.498664+00:00,262.069,0,NVIDIA GeForce RTX 4070 SUPER,100,3,12209.8,12282.0,55.86,220.0,51,2775,10251,36,1748,0.0,0
2026-06-15T16:51:28.491063+00:00,263.069,0,NVIDIA GeForce RTX 4070 SUPER,100,2,12209.8,12282.0,70.77,220.0,54,2775,10251,35,1748,0.0,0
2026-06-15T16:51:29.499224+00:00,264.069,0,NVIDIA GeForce RTX 4070 SUPER,100,2,12209.8,12282.0,56.93,220.0,51,2775,10251,35,1748,0.0,0
2026-06-15T16:51:30.490904+00:00,265.069,0,NVIDIA GeForce RTX 4070 SUPER,100,2,12209.8,12282.0,56.17,220.0,52,2775,10251,35,1748,0.0,0
2026-06-15T16:51:31.497690+00:00,266.069,0,NVIDIA GeForce RTX 4070 SUPER,100,2,12209.8,12282.0,71.59,220.0,51,2775,10251,35,1748,0.0,0
2026-06-15T16:51:32.493904+00:00,267.07,0,NVIDIA GeForce RTX 4070 SUPER,100,2,12209.8,12282.0,55.18,220.0,51,2775,10251,35,1748,0.0,0
2026-06-15T16:51:33.493188+00:00,268.07,0,NVIDIA GeForce RTX 4070 SUPER,100,2,12209.8,12282.0,71.74,220.0,52,2775,10251,35,1748,0.0,0
2026-06-15T16:51:34.499943+00:00,269.07,0,NVIDIA GeForce RTX 4070 SUPER,100,3,12209.8,12282.0,56.04,220.0,51,2775,10251,35,1748,0.0,0
2026-06-15T16:51:35.495580+00:00,270.07,0,NVIDIA GeForce RTX 4070 SUPER,100,10,12209.8,12282.0,72.1,220.0,65,2775,10251,35,1748,0.0,0
2026-06-15T16:51:36.496546+00:00,271.07,0,NVIDIA GeForce RTX 4070 SUPER,100,2,12209.8,12282.0,57.25,220.0,51,2775,10251,35,1748,0.0,0
2026-06-15T16:51:37.496408+00:00,272.07,0,NVIDIA GeForce RTX 4070 SUPER,100,3,12209.8,12282.0,55.84,220.0,52,2775,10251,35,1748,0.0,0
2026-06-15T16:51:38.501207+00:00,273.071,0,NVIDIA GeForce RTX 4070 SUPER,100,3,12209.8,12282.0,73.55,220.0,52,2775,10251,35,1748,0.0,0
2026-06-15T16:51:39.500573+00:00,274.071,0,NVIDIA GeForce RTX 4070 SUPER,100,3,12209.8,12282.0,55.13,220.0,51,2775,10251,35,1748,0.0,0
2026-06-15T16:51:40.501069+00:00,275.071,0,NVIDIA GeForce RTX 4070 SUPER,100,2,12209.8,12282.0,70.78,220.0,52,2775,10251,35,1748,0.0,0
2026-06-15T16:51:41.503660+00:00,276.071,0,NVIDIA GeForce RTX 4070 SUPER,100,3,12209.8,12282.0,56.66,220.0,52,2775,10251,35,1748,0.0,0
2026-06-15T16:51:42.617495+00:00,277.071,0,NVIDIA GeForce RTX 4070 SUPER,100,10,12209.8,12282.0,69.99,220.0,51,2760,10251,35,1748,0.0,0
2026-06-15T16:51:43.499073+00:00,278.072,0,NVIDIA GeForce RTX 4070 SUPER,100,3,12209.8,12282.0,71.6,220.0,51,2775,10251,35,1748,0.0,0
2026-06-15T16:51:44.495609+00:00,279.072,0,NVIDIA GeForce RTX 4070 SUPER,100,2,12209.8,12282.0,55.22,220.0,51,2775,10251,35,1748,0.0,0
2026-06-15T16:51:45.500386+00:00,280.072,0,NVIDIA GeForce RTX 4070 SUPER,100,2,12209.8,12282.0,72.15,220.0,52,2775,10251,35,1748,0.0,0
2026-06-15T16:51:46.499657+00:00,281.072,0,NVIDIA GeForce RTX 4070 SUPER,100,3,12209.8,12282.0,55.78,220.0,51,2775,10251,35,1748,0.0,0
2026-06-15T16:51:47.506744+00:00,282.073,0,NVIDIA GeForce RTX 4070 SUPER,100,10,12209.8,12282.0,72.09,220.0,66,2760,10251,35,1748,0.0,0
2026-06-15T16:51:48.498469+00:00,283.073,0,NVIDIA GeForce RTX 4070 SUPER,100,2,12209.8,12282.0,57.3,220.0,51,2775,10251,35,1748,0.0,0
2026-06-15T16:51:49.497307+00:00,284.073,0,NVIDIA GeForce RTX 4070 SUPER,100,3,12209.8,12282.0,55.98,220.0,51,2775,10251,35,1748,0.0,0
2026-06-15T16:51:50.502087+00:00,285.073,0,NVIDIA GeForce RTX 4070 SUPER,100,3,12209.8,12282.0,71.75,220.0,52,2775,10251,35,1748,0.0,0
2026-06-15T16:51:51.500108+00:00,286.073,0,NVIDIA GeForce RTX 4070 SUPER,100,3,12209.8,12282.0,55.15,220.0,51,2775,10251,34,1748,0.0,0
2026-06-15T16:51:52.495367+00:00,287.073,0,NVIDIA GeForce RTX 4070 SUPER,100,2,12209.8,12282.0,71.18,220.0,53,2775,10251,34,1748,0.0,0
2026-06-15T16:51:53.501622+00:00,288.074,0,NVIDIA GeForce RTX 4070 SUPER,100,3,12209.8,12282.0,56.86,220.0,51,2775,10251,34,1748,0.0,0
2026-06-15T16:51:54.630457+00:00,289.074,0,NVIDIA GeForce RTX 4070 SUPER,100,4,12209.8,12282.0,59.72,220.0,51,2655,10251,34,1748,0.0,0
2026-06-15T16:51:55.500904+00:00,290.074,0,NVIDIA GeForce RTX 4070 SUPER,100,2,12209.8,12282.0,71.83,220.0,51,2775,10251,34,1748,0.0,0
2026-06-15T16:51:56.497860+00:00,291.074,0,NVIDIA GeForce RTX 4070 SUPER,100,2,12209.8,12282.0,54.84,220.0,51,2775,10251,34,1748,0.0,0
2026-06-15T16:51:57.501373+00:00,292.074,0,NVIDIA GeForce RTX 4070 SUPER,100,2,12209.8,12282.0,72.5,220.0,52,2775,10251,34,1748,0.0,0
2026-06-15T16:51:58.501603+00:00,293.074,0,NVIDIA GeForce RTX 4070 SUPER,100,2,12209.8,12282.0,55.83,220.0,51,2775,10251,34,1748,0.0,0
2026-06-15T16:51:59.496538+00:00,294.075,0,NVIDIA GeForce RTX 4070 SUPER,100,6,12209.8,12282.0,70.08,220.0,67,2775,10251,34,1748,0.0,0
2026-06-15T16:52:00.501305+00:00,295.075,0,NVIDIA GeForce RTX 4070 SUPER,100,2,12209.8,12282.0,57.06,220.0,51,2775,10251,34,1748,0.0,0
2026-06-15T16:52:01.500041+00:00,296.075,0,NVIDIA GeForce RTX 4070 SUPER,100,3,12209.8,12282.0,55.9,220.0,50,2775,10251,34,1748,0.0,0
2026-06-15T16:52:02.503984+00:00,297.075,0,NVIDIA GeForce RTX 4070 SUPER,100,3,12209.8,12282.0,72.23,220.0,52,2775,10251,34,1748,0.0,0
2026-06-15T16:52:03.504600+00:00,298.075,0,NVIDIA GeForce RTX 4070 SUPER,100,2,12209.8,12282.0,55.1,220.0,51,2775,10251,34,1748,0.0,0
2026-06-15T16:52:04.498002+00:00,299.076,0,NVIDIA GeForce RTX 4070 SUPER,100,2,12209.8,12282.0,70.8,220.0,52,2775,10251,34,1748,0.0,0
2026-06-15T16:52:05.504598+00:00,300.076,0,NVIDIA GeForce RTX 4070 SUPER,100,3,12209.8,12282.0,57.1,220.0,51,2775,10251,34,1748,0.0,0
2026-06-15T16:52:06.519052+00:00,301.076,0,NVIDIA GeForce RTX 4070 SUPER,100,3,12209.8,12282.0,58.98,220.0,51,2745,10251,34,1748,0.0,0
2026-06-15T16:52:07.507731+00:00,302.076,0,NVIDIA GeForce RTX 4070 SUPER,100,2,12209.8,12282.0,71.85,220.0,51,2775,10251,34,1748,0.0,0
2026-06-15T16:52:08.505997+00:00,303.076,0,NVIDIA GeForce RTX 4070 SUPER,100,2,12209.8,12282.0,55.1,220.0,51,2775,10251,34,1748,0.0,0
2026-06-15T16:52:09.509127+00:00,304.076,0,NVIDIA GeForce RTX 4070 SUPER,100,2,12209.8,12282.0,71.03,220.0,51,2775,10251,34,1748,0.0,0
2026-06-15T16:52:10.507078+00:00,305.077,0,NVIDIA GeForce RTX 4070 SUPER,100,2,12209.8,12282.0,55.55,220.0,51,2775,10251,34,1748,0.0,0
2026-06-15T16:52:11.500726+00:00,306.077,0,NVIDIA GeForce RTX 4070 SUPER,100,7,12209.8,12282.0,73.47,220.0,69,2775,10251,34,1748,0.0,0
2026-06-15T16:52:12.501317+00:00,307.077,0,NVIDIA GeForce RTX 4070 SUPER,100,2,12209.8,12282.0,56.63,220.0,51,2775,10251,34,1748,0.0,0
2026-06-15T16:52:13.503705+00:00,308.077,0,NVIDIA GeForce RTX 4070 SUPER,100,3,12209.8,12282.0,55.77,220.0,51,2775,10251,34,1748,0.0,0
2026-06-15T16:52:14.507920+00:00,309.077,0,NVIDIA GeForce RTX 4070 SUPER,100,3,12209.8,12282.0,72.58,220.0,52,2775,10251,34,1748,0.0,0
2026-06-15T16:52:15.506214+00:00,310.077,0,NVIDIA GeForce RTX 4070 SUPER,100,3,12209.8,12282.0,55.07,220.0,51,2775,10251,33,1748,0.0,0
2026-06-15T16:52:16.504020+00:00,311.078,0,NVIDIA GeForce RTX 4070 SUPER,100,2,12209.8,12282.0,72.25,220.0,52,2775,10251,33,1748,0.0,0
2026-06-15T16:52:17.508820+00:00,312.078,0,NVIDIA GeForce RTX 4070 SUPER,100,3,12209.8,12282.0,56.64,220.0,51,2775,10251,33,1748,0.0,0
2026-06-15T16:52:18.512795+00:00,313.078,0,NVIDIA GeForce RTX 4070 SUPER,100,10,12209.8,12282.0,70.22,220.0,51,2760,10251,33,1748,0.0,0
2026-06-15T16:52:19.505156+00:00,314.078,0,NVIDIA GeForce RTX 4070 SUPER,100,3,12209.8,12282.0,71.23,220.0,51,2775,10251,33,1748,0.0,0
2026-06-15T16:52:20.503552+00:00,315.078,0,NVIDIA GeForce RTX 4070 SUPER,100,2,12209.8,12282.0,55.5,220.0,50,2775,10251,33,1748,0.0,0
2026-06-15T16:52:21.505755+00:00,316.079,0,NVIDIA GeForce RTX 4070 SUPER,100,3,12209.8,12282.0,72.02,220.0,51,2775,10251,33,1748,0.0,0
2026-06-15T16:52:22.506184+00:00,317.079,0,NVIDIA GeForce RTX 4070 SUPER,100,2,12209.8,12282.0,55.06,220.0,51,2775,10251,33,1748,0.0,0
2026-06-15T16:52:23.502193+00:00,318.079,0,NVIDIA GeForce RTX 4070 SUPER,100,5,12209.8,12282.0,70.39,220.0,64,2775,10251,33,1748,0.0,0
2026-06-15T16:52:24.501180+00:00,319.079,0,NVIDIA GeForce RTX 4070 SUPER,100,2,12209.8,12282.0,56.84,220.0,51,2775,10251,33,1748,0.0,0
2026-06-15T16:52:25.502368+00:00,320.079,0,NVIDIA GeForce RTX 4070 SUPER,100,2,12209.8,12282.0,55.79,220.0,51,2775,10251,33,1748,0.0,0
2026-06-15T16:52:26.505727+00:00,321.08,0,NVIDIA GeForce RTX 4070 SUPER,100,3,12209.8,12282.0,71.8,220.0,51,2775,10251,33,1748,0.0,0
2026-06-15T16:52:27.501470+00:00,322.08,0,NVIDIA GeForce RTX 4070 SUPER,100,3,12209.8,12282.0,55.1,220.0,51,2775,10251,33,1748,0.0,0
2026-06-15T16:52:28.501728+00:00,323.08,0,NVIDIA GeForce RTX 4070 SUPER,100,2,12209.8,12282.0,72.97,220.0,52,2775,10251,33,1748,0.0,0
2026-06-15T16:52:29.507463+00:00,324.08,0,NVIDIA GeForce RTX 4070 SUPER,100,3,12209.8,12282.0,56.3,220.0,51,2775,10251,33,1748,0.0,0
2026-06-15T16:52:30.542222+00:00,325.08,0,NVIDIA GeForce RTX 4070 SUPER,100,10,12209.8,12282.0,71.24,220.0,51,2775,10251,33,1748,0.0,0
2026-06-15T16:52:31.506904+00:00,326.08,0,NVIDIA GeForce RTX 4070 SUPER,100,3,12209.8,12282.0,69.2,220.0,51,2775,10251,33,1748,0.0,0
2026-06-15T16:52:32.505272+00:00,327.08,0,NVIDIA GeForce RTX 4070 SUPER,100,2,12209.8,12282.0,55.44,220.0,50,2775,10251,33,1748,0.0,0
2026-06-15T16:52:33.511299+00:00,328.08,0,NVIDIA GeForce RTX 4070 SUPER,100,3,12209.8,12282.0,73.01,220.0,52,2775,10251,33,1748,0.0,0
2026-06-15T16:52:34.513551+00:00,329.081,0,NVIDIA GeForce RTX 4070 SUPER,100,3,12209.8,12282.0,55.46,220.0,51,2775,10251,33,1748,0.0,0
2026-06-15T16:52:35.507815+00:00,330.081,0,NVIDIA GeForce RTX 4070 SUPER,100,2,12209.8,12282.0,72.63,220.0,53,2775,10251,33,1748,0.0,0
2026-06-15T16:52:36.513469+00:00,331.081,0,NVIDIA GeForce RTX 4070 SUPER,100,2,12209.8,12282.0,56.8,220.0,51,2775,10251,33,1748,0.0,0
2026-06-15T16:52:37.502405+00:00,332.081,0,NVIDIA GeForce RTX 4070 SUPER,100,2,12209.8,12282.0,64.39,220.0,51,2775,10251,33,1748,0.0,0
2026-06-15T16:52:38.509617+00:00,333.081,0,NVIDIA GeForce RTX 4070 SUPER,100,2,12209.8,12282.0,71.77,220.0,51,2775,10251,33,1748,0.0,0
2026-06-15T16:52:39.503293+00:00,334.081,0,NVIDIA GeForce RTX 4070 SUPER,100,3,12209.8,12282.0,54.82,220.0,51,2775,10251,33,1748,0.0,0
2026-06-15T16:52:40.503217+00:00,335.081,0,NVIDIA GeForce RTX 4070 SUPER,100,2,12209.8,12282.0,72.4,220.0,52,2775,10251,33,1748,0.0,0
2026-06-15T16:52:41.506823+00:00,336.081,0,NVIDIA GeForce RTX 4070 SUPER,100,3,12209.8,12282.0,55.41,220.0,51,2775,10251,33,1748,0.0,0
2026-06-15T16:52:42.567128+00:00,337.082,0,NVIDIA GeForce RTX 4070 SUPER,100,10,12209.8,12282.0,71.34,220.0,57,2775,10251,33,1748,0.0,0
2026-06-15T16:52:43.507291+00:00,338.082,0,NVIDIA GeForce RTX 4070 SUPER,100,3,12209.8,12282.0,57.07,220.0,51,2775,10251,33,1748,0.0,0
2026-06-15T16:52:44.505667+00:00,339.082,0,NVIDIA GeForce RTX 4070 SUPER,100,2,12209.8,12282.0,55.85,220.0,50,2775,10251,33,1748,0.0,0
2026-06-15T16:52:45.513500+00:00,340.082,0,NVIDIA GeForce RTX 4070 SUPER,100,3,12209.8,12282.0,73.02,220.0,51,2775,10251,33,1748,0.0,0
2026-06-15T16:52:46.510458+00:00,341.082,0,NVIDIA GeForce RTX 4070 SUPER,100,3,12209.8,12282.0,55.03,220.0,51,2775,10251,33,1748,0.0,0
2026-06-15T16:52:47.511668+00:00,342.082,0,NVIDIA GeForce RTX 4070 SUPER,100,2,12209.8,12282.0,72.19,220.0,53,2775,10251,32,1748,0.0,0
2026-06-15T16:52:48.513789+00:00,343.083,0,NVIDIA GeForce RTX 4070 SUPER,100,2,12209.8,12282.0,56.73,220.0,51,2775,10251,32,1748,0.0,0
2026-06-15T16:52:49.631903+00:00,344.083,0,NVIDIA GeForce RTX 4070 SUPER,100,2,12209.8,12282.0,69.81,220.0,51,2745,10251,32,1748,0.0,0
2026-06-15T16:52:50.513573+00:00,345.083,0,NVIDIA GeForce RTX 4070 SUPER,100,2,12209.8,12282.0,71.25,220.0,51,2775,10251,32,1748,0.0,0
2026-06-15T16:52:51.506060+00:00,346.083,0,NVIDIA GeForce RTX 4070 SUPER,100,2,12209.8,12282.0,55.25,220.0,51,2775,10251,32,1748,0.0,0
2026-06-15T16:52:52.509257+00:00,347.083,0,NVIDIA GeForce RTX 4070 SUPER,100,2,12209.8,12282.0,72.27,220.0,51,2775,10251,32,1748,0.0,0
2026-06-15T16:52:53.510333+00:00,348.083,0,NVIDIA GeForce RTX 4070 SUPER,100,3,12209.8,12282.0,55.55,220.0,51,2775,10251,32,1748,0.0,0
2026-06-15T16:52:54.507290+00:00,349.083,0,NVIDIA GeForce RTX 4070 SUPER,100,9,12209.8,12282.0,70.42,220.0,65,2775,10251,32,1748,0.0,0
2026-06-15T16:52:55.508492+00:00,350.084,0,NVIDIA GeForce RTX 4070 SUPER,100,2,12209.8,12282.0,55.88,220.0,51,2775,10251,32,1748,0.0,0
2026-06-15T16:52:56.507678+00:00,351.084,0,NVIDIA GeForce RTX 4070 SUPER,100,2,12209.8,12282.0,55.15,220.0,50,2775,10251,32,1748,0.0,0
2026-06-15T16:52:57.509793+00:00,352.084,0,NVIDIA GeForce RTX 4070 SUPER,100,3,12209.8,12282.0,72.38,220.0,51,2775,10251,32,1748,0.0,0
2026-06-15T16:52:58.510308+00:00,353.084,0,NVIDIA GeForce RTX 4070 SUPER,100,3,12209.8,12282.0,54.97,220.0,51,2775,10251,32,1748,0.0,0
2026-06-15T16:52:59.505141+00:00,354.084,0,NVIDIA GeForce RTX 4070 SUPER,100,2,12209.8,12282.0,71.48,220.0,54,2775,10251,32,1748,0.0,0
2026-06-15T16:53:00.511702+00:00,355.084,0,NVIDIA GeForce RTX 4070 SUPER,100,2,12209.8,12282.0,56.25,220.0,51,2775,10251,32,1748,0.0,0
2026-06-15T16:53:01.636263+00:00,356.085,0,NVIDIA GeForce RTX 4070 SUPER,100,2,12209.8,12282.0,63.36,220.0,51,2715,10251,32,1748,0.0,0
2026-06-15T16:53:02.514308+00:00,357.085,0,NVIDIA GeForce RTX 4070 SUPER,100,2,12209.8,12282.0,70.82,220.0,51,2775,10251,32,1748,0.0,0
2026-06-15T16:53:03.510721+00:00,358.086,0,NVIDIA GeForce RTX 4070 SUPER,100,2,12209.8,12282.0,54.74,220.0,51,2775,10251,32,1748,0.0,0
2026-06-15T16:53:04.514765+00:00,359.086,0,NVIDIA GeForce RTX 4070 SUPER,100,2,12209.8,12282.0,72.09,220.0,52,2775,10251,32,1748,0.0,0
2026-06-15T16:53:05.514862+00:00,360.086,0,NVIDIA GeForce RTX 4070 SUPER,100,3,12209.8,12282.0,55.57,220.0,51,2775,10251,32,1748,0.0,0
2026-06-15T16:53:06.508603+00:00,361.086,0,NVIDIA GeForce RTX 4070 SUPER,100,9,12209.8,12282.0,71.74,220.0,67,2775,10251,32,1748,0.0,0
2026-06-15T16:53:07.509365+00:00,362.086,0,NVIDIA GeForce RTX 4070 SUPER,100,2,12209.8,12282.0,56.68,220.0,51,2775,10251,32,1748,0.0,0
2026-06-15T16:53:08.513882+00:00,363.086,0,NVIDIA GeForce RTX 4070 SUPER,100,3,12209.8,12282.0,55.97,220.0,51,2775,10251,32,1748,0.0,0
2026-06-15T16:53:09.513551+00:00,364.087,0,NVIDIA GeForce RTX 4070 SUPER,100,3,12209.8,12282.0,72.83,220.0,51,2775,10251,32,1748,0.0,0
2026-06-15T16:53:10.513054+00:00,365.088,0,NVIDIA GeForce RTX 4070 SUPER,100,3,12209.8,12282.0,54.98,220.0,51,2775,10251,32,1748,0.0,0
2026-06-15T16:53:11.509652+00:00,366.088,0,NVIDIA GeForce RTX 4070 SUPER,100,2,12209.8,12282.0,73.15,220.0,52,2775,10251,32,1748,0.0,0
2026-06-15T16:53:12.515306+00:00,367.088,0,NVIDIA GeForce RTX 4070 SUPER,100,3,12209.8,12282.0,56.27,220.0,51,2775,10251,32,1748,0.0,0
2026-06-15T16:53:13.573311+00:00,368.088,0,NVIDIA GeForce RTX 4070 SUPER,100,9,12209.8,12282.0,73.08,220.0,51,2775,10251,32,1748,0.0,0
2026-06-15T16:53:14.515184+00:00,369.088,0,NVIDIA GeForce RTX 4070 SUPER,100,2,12209.8,12282.0,59.73,220.0,51,2775,10251,32,1748,0.0,0
2026-06-15T16:53:15.512432+00:00,370.088,0,NVIDIA GeForce RTX 4070 SUPER,100,2,12209.8,12282.0,55.78,220.0,51,2775,10251,32,1748,0.0,0
2026-06-15T16:53:16.516028+00:00,371.089,0,NVIDIA GeForce RTX 4070 SUPER,100,2,12209.8,12282.0,72.8,220.0,52,2775,10251,32,1748,0.0,0
2026-06-15T16:53:17.516246+00:00,372.089,0,NVIDIA GeForce RTX 4070 SUPER,100,2,12209.8,12282.0,55.05,220.0,51,2775,10251,32,1748,0.0,0
2026-06-15T16:53:18.510521+00:00,373.089,0,NVIDIA GeForce RTX 4070 SUPER,100,2,12209.8,12282.0,70.65,220.0,55,2775,10251,32,1748,0.0,0
2026-06-15T16:53:19.514887+00:00,374.089,0,NVIDIA GeForce RTX 4070 SUPER,100,2,12209.8,12282.0,56.86,220.0,51,2775,10251,32,1748,0.0,0
2026-06-15T16:53:20.509183+00:00,375.089,0,NVIDIA GeForce RTX 4070 SUPER,100,2,12209.8,12282.0,56.04,220.0,51,2775,10251,32,1748,0.0,0
2026-06-15T16:53:21.516994+00:00,376.09,0,NVIDIA GeForce RTX 4070 SUPER,100,2,12209.8,12282.0,71.74,220.0,51,2775,10251,32,1748,0.0,0
2026-06-15T16:53:22.512252+00:00,377.09,0,NVIDIA GeForce RTX 4070 SUPER,100,3,12209.8,12282.0,54.92,220.0,51,2775,10251,31,1748,0.0,0
2026-06-15T16:53:23.512572+00:00,378.091,0,NVIDIA GeForce RTX 4070 SUPER,100,2,12209.8,12282.0,71.83,220.0,52,2775,10251,31,1748,0.0,0
